

                                                                             
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.005s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.006s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.008s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.009s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.006s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.005s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.004s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.024s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.008s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.005s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.021s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.007s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.005s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.005s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.007s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.006s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.007s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.005s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.006s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.006s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.008s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.007s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.005s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.007s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.008s
  PASSED   tests.http.routes.test_fluent.TestFlu...   ~ 0.008s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.007s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.010s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.006s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.006s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.006s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.005s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.023s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.006s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.005s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.006s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.010s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.009s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.009s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.010s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.008s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.008s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.007s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.006s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.013s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.008s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.007s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.004s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.003s
  PASSED   tests.http.routes.test_functions.Test...   ~ 0.006s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.005s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.005s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.003s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.005s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.004s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.003s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.006s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.005s
  PASSED   tests.http.routes.test_params_types.T...   ~ 0.004s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.004s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.005s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.004s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.006s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.004s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.006s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.004s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.005s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.004s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.005s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.006s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.006s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.007s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.006s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.006s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.006s
  PASSED   tests.http.routes.test_route_compiler...   ~ 0.005s
  PASSED   tests.http.routes.test_route_id.TestR...   ~ 0.006s
  PASSED   tests.http.routes.test_route_id.TestR...   ~ 0.005s
  PASSED   tests.http.routes.test_route_id.TestR...   ~ 0.005s
  PASSED   tests.http.routes.test_route_id.TestR...   ~ 0.005s
  PASSED   tests.http.routes.test_route_id.TestR...   ~ 0.005s
  PASSED   tests.http.routes.test_route_id.TestR...   ~ 0.005s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.005s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.005s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.036s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.010s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.011s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.010s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.010s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.010s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.012s
  PASSED   tests.http.routes.entities.test_route...   ~ 0.006s
  PASSED   tests.http.routes.enums.test_route_ty...   ~ 0.009s
  PASSED   tests.http.routes.enums.test_route_ty...   ~ 0.006s
  PASSED   tests.http.routes.enums.test_route_ty...   ~ 0.006s
  PASSED   tests.http.routes.enums.test_route_ty...   ~ 0.007s
  PASSED   tests.http.routes.enums.test_route_ty...   ~ 0.008s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.008s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.008s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.008s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.009s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.008s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.006s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.004s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.003s
  PASSED   tests.http.routes.exceptions.test_rou...   ~ 0.029s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.011s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.006s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.026s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.012s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.020s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.006s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.006s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.021s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.032s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.012s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.006s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.003s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.034s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.012s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.006s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.008s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.006s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.011s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.006s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.005s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.004s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.010s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.009s
  PASSED   tests.introspection.test_reflection.T...   ~ 0.007s
The Zen of Python, by Tim Peters

Beautiful is better than ugly.
Explicit is better than implicit.
Simple is better than complex.
Complex is better than complicated.
Flat is better than nested.
Sparse is better than dense.
Readability counts.
Special cases aren't special enough to break the rules.
Although practicality beats purity.
Errors should never pass silently.
Unless explicitly silenced.
In the face of ambiguity, refuse the temptation to guess.
There should be one-- and preferably only one --obvious way to do it.
Although that way may not be obvious at first unless you're Dutch.
Now is better than never.
Although never is often better than *right* now.
If the implementation is hard to explain, it's a bad idea.
If the implementation is easy to explain, it may be a good idea.
Namespaces are one honking great idea -- let's do more of those!
  PASSED   tests.introspection.test_reflection.T...   ~ 0.011s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.009s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.007s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.009s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.008s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.007s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.003s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.007s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.009s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.007s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.003s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.008s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.008s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.010s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.010s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.009s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.003s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.003s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.003s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.007s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.004s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.006s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.009s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.007s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.005s
  PASSED   tests.introspection.abstract.test_ref...   ~ 0.007s
